,tweet__id,tweet__text,user__username,tag__title,relevant,2 - Neutral,2 - Against,2 - In favor,3 - Yes
213,1122203568570687489,the next villain for the avengers is global warming &amp; climate change.,mala,Large sample of climate tweets,1,0,0,1,0
214,1186018801550123009,Fiji to set up relocation trust fund for villages hit by climate change  https://t.co/HtteNrceuF via @Asia Pacific Report,mala,Large sample of climate tweets,1,0,0,1,0
215,1179361124422164487,"@WitsUniversity Prof Bob Scholes is giving an interesting lecture at the #EUCDW #UNITED4CLIMATE on climate change, where are we and what can we do? #SouthAfricanAction  https://t.co/hFCmJOMEFC",mala,Large sample of climate tweets,1,0,0,1,0
216,1354090566171176960,recorded before I knew I had to worry about a Tierney injury and a population of climate change refugees... https://t.co/IMkbYzLMTr https://t.co/fFym2Cch5e,mala,Large sample of climate tweets,2,1,0,0,0
217,1314244682784759809,"Vote early by mail or in person November 3rd. Have a plan to vote! 

A vote for me is a vote for..
Climate change (GND)
Medicare-for-all
Tuition free public universities 
Canceling student debt
People powered candidate (no corporate donors) https://t.co/F6Ghc6FtcN",mala,Large sample of climate tweets,1,0,0,1,0
218,1243378867823247363,@QTAnon1 With Gretas diet she probably doesn’t have any immune system and will probably blame it in climate change,mala,Large sample of climate tweets,1,0,1,0,0
219,1204068429520609282,"“As young people,  we have to put pressure on the decision-makers and those in power right now to be able to change! We have a new 🌍 we have to dream of.”   - @jeanbetrand_ Mhandu, National Coordinator at the African Youth Initiative on Climate Change #AYICC in Zimbabwe🇿🇼  https://t.co/DXgVKcMKxk",mala,Large sample of climate tweets,1,0,0,1,0
220,1305655816691675137,Junk Science Founder: Biden Climate Speech One Big Falsehood  https://t.co/cgLhqox2ss via @BreitbartNews   Utter nonsense from Biden on Climate Change.  It has been discredited in multiple venues.  Bad management and arson are the cause of these fires.,mala,Large sample of climate tweets,1,0,1,0,0
221,1155935419696943104,Sign the petition: Demand the Koch network stop funding junk science to spread doubt about climate change. Take action here:  https://t.co/McwwOtejhl,mala,Large sample of climate tweets,1,0,1,0,0
222,1203242574481416192,BBC News - General election 2019: Labour 'beats other parties on climate change'  https://t.co/7tFe6czSZY,mala,Large sample of climate tweets,1,1,0,0,0
223,1138046694921310208,"In Cork today at Our Ocean Wealth Summit, Secretary Kerry affirms that we can't solve #Climate Change without addressing #Ocean Change, and vice versa - the two are inextricably linked. He also said, ""Energy policy is the solution to Climate Change.""  https://t.co/yji9VBiEta",mala,Large sample of climate tweets,1,0,0,1,0
224,1273377396423622656,"Florida youths' climate change lawsuit dismissed, will appeal -  A circuit judge in Leon County, Florida, dismissed a lawsuit earlier in June that was filed by eight young people against the state of Florida over burning fossil fuels and thus causing climate change.  Flo...",mala,Large sample of climate tweets,1,0,0,1,0
225,1139215875427487746,"@AontuIE @Toibin1 Climate change is like a rug on valium , have you not noticed global warming has caused Summer to become Autumn ?",mala,Large sample of climate tweets,1,0,0,1,0
226,1313196305401942021,Prince William Vows to Be “Ahead Of His Time” on Climate Change  https://t.co/taEXQEaTpS,mala,Large sample of climate tweets,1,0,0,1,0
227,1251152683966197762,@ShiannonC I’m dusting off my Moratorium signs - back to the streets! The Yellow Shirts have shown the way Unity is key!! Workers/Unemployed/Climate Change/School Students/Peaceniks/Refugees/Indigenous/Prison Reform/Pensioners/Antifa-together &amp; a General Strike They’ve divided us too long,mala,Large sample of climate tweets,2,1,0,0,0
228,1110660854217953280,"@SenMikeLee Wow! If you want your kids to have clean air and water, for food to still be grown then climate change needs action now! NOW is too late, yesterday would have been better!",mala,Large sample of climate tweets,1,0,0,1,0
229,1263854191619051521,"Interesting idea, to take this moment to “reset” the world economy and address climate change:  3. Scoop: Prince Charles to lead climate meeting  https://t.co/mrKQjEB02Y #axiosam",mala,Large sample of climate tweets,1,0,0,1,0
230,1234585544723701763,"@berning_the @jorsmith13 @realjordanevans @SocialistBoomer @PeteButtigieg @BernieSanders But I'm optimistic. Honestly wish we had a movement like #NotMeUs here. Right now we're completely stagnating, loosing ground to the far-right and not making the deep structural changes we need to combat rising economical inequality &amp; climate change. Bernie would change that imo",mala,Large sample of climate tweets,2,0,0,1,0
231,1121468430052253696,"Jeff Henderson, @DSCJessicaLaw, + Ron Melcer discuss improvements to Delta Plan #ecosystem policies + recs based on:  🌊 Climate change + sea level rise 🔁 Adaptive management 🤝 Increased interagency collaboration 🧪 Best available #sacdelta science  📽️:  https://t.co/NA5dZAztMO  https://t.co/G61arbnGf2",mala,Large sample of climate tweets,2,0,0,1,0
232,1241748967274303489,@AOC I know where there is 1.7 trillion that could and should be used  besides climate change is questionable and covid 19 is real,mala,Large sample of climate tweets,1,0,1,0,0
233,1307060716348858369,@regcrawford3 Four weeks earlier than last year?!?  I thought climate change was more gradual. Yikes!,mala,Large sample of climate tweets,1,0,1,0,0
234,1146107873509957632,"We broke down what climate change will do, region by region  https://t.co/ayknvDY19j",mala,Large sample of climate tweets,1,0,0,1,0
235,1306272430231445504,"@davenewworld_2 What to expect from these people? They don't even believe in science anymore (climate change, earth is not flat, use of mask)! The most intelligent creatures on earth is failing humanity by being ignorant. Kids, look at them! Please study hard &amp; don't be a stupid generation.",mala,Large sample of climate tweets,1,0,0,1,0
236,1257662879500775424,"- Climate change is the new frontier. Whoever gets there first will win the 21st century, said @FlorenceGaub from @EU_ISS. 💪  https://t.co/CF8uN1J3o1",mala,Large sample of climate tweets,1,0,0,1,0
237,1240125901678968834,"@CNN So, they are Ayn Rand devotees.  Let the weak go broke and die during the correction.  Less climate change, more resources for the wealthy.  They just got done supporting #MobBiss45 cutting food stamps.",mala,Large sample of climate tweets,1,0,1,0,0
238,1144059081327464453,@nilgunm75 want to announce that climatei change is serious matter!? Did you heard yesterday that UN refused to discuss climatei change while in my country climate change is announced as specific situation because people deminded that!  In the old Ancient time Aztec civilization,mala,Large sample of climate tweets,1,0,0,1,0
239,1180116442857050119,"Attending @oscepa conference on migration and climate change in Marrakech, Morocco.  https://t.co/yn7avVq5EA",mala,Large sample of climate tweets,1,0,0,1,0
240,1166179146189418497,"@LewisUngit @Ruthianway @EyesOnTheRight @SueBeeHun @AndyBCampbell @clairlemon @MrAndyNgo @Quillette Environment, as in climate change is making brown people move north to Texas, ie the WN myth; the great replacement",mala,Large sample of climate tweets,1,0,0,1,0
241,1147851846503010304,@ThatTimWalker What did you expect - most of them won't live to see climate change wreck the planet,mala,Large sample of climate tweets,1,0,1,0,0
242,1100527766179590147,Climate Change: CO2 Emissions Fall In 18 Countries via /r/UpliftingNews  https://t.co/sNy3kCatkF  https://t.co/h5izdY7SVn,mala,Large sample of climate tweets,1,0,0,1,0
243,1306451007702884352,"@justinmsilver @PeterGleick What’s the solution, stop the weather? If you want “climate change” then start with India and China. The USA is one of the cleanest country in the world.",mala,Large sample of climate tweets,1,0,1,0,0
244,1126776725755400192,""",...approaches that are currently thought beyond the pale now have to be considered.""  Geo-engineering appears to be our last hope.    BBC News - Climate change: Scientists test radical ways to fix Earth's climate  https://t.co/BVbIDuK9eN",mala,Large sample of climate tweets,1,0,0,1,0
245,1164873914335371266,Bernie Sanders' $16 trillion climate change plan most expensive yet - Business Insider  https://t.co/QmrTmnWfDM,mala,Large sample of climate tweets,1,1,0,0,0
246,1175297211556495364,@SKYRIDER4538 @peacethruhope These climate change idiots give me flu symptoms!! Why does the left treat the country like we are brain free?? Everyone of their policies are directly from this guy’s playbook who died in 1972!! Clinton did a thesis on this guy! #NeverSocialism  https://t.co/3Hzv8uFJ08,mala,Large sample of climate tweets,1,0,1,0,0
247,1216680554403373056,We cannot overcome climate change if there’s no change in our mindsets and actions. Let’s do things differently and reduce our carbon footprints.  @reesafrica @NatureSolomon @OlumideIDOWU  @humanitarian_bs @adebotes @msimire @adesuwagreen @bukola23 @rydwan_tuff @TamaraPosibi  https://t.co/rNh0pUI5e5,mala,Large sample of climate tweets,1,0,0,1,0
248,1334175825734807554,Climate change: 2020 set to be one of the three warmest years on record https://t.co/KWnhIuhzj0,mala,Large sample of climate tweets,1,0,0,1,0
249,1140457009411579904,"@PCOwen_a @PeterGleick @SimonLLewis The thing about the laws of physics, &amp; all of science for that matter, is that they don't care what you think. They don't care if you're a ""sceptic"" about climate change. CO2 is a greenhouse gas. We've emitted WAY too much of it. The Earth is warming, &amp; it's ALREADY dangerous.",mala,Large sample of climate tweets,1,0,0,1,0
250,1200173819060617216,@BestForBritain @NicolaSturgeon I support @theSNP and applaud them on leading the way on climate change but wondering have they included emissions from animal agriculture? Which globally account for more greenhouse gases than all forms of transport combined. politicians never seem to want to mention this area.,mala,Large sample of climate tweets,1,0,0,1,0
251,1140148215397769216,who the fuck made climate change a partisan issue? I'm pretty sure that's everyone's problem.,mala,Large sample of climate tweets,1,0,0,1,0
252,1174488993926455296,"@jpcintheop Ha ha!  Those people are absurd.  Embarrassing.  However, conservatives are mocking these fools for their lamentations and also mocked Al Gore for flying around the country to preach about climate change.  As Barreiro says - can't have it both ways",mala,Large sample of climate tweets,1,0,0,1,0
253,1355928820537294851,"@brianschatz You were elected to show multitasking is possible, too. Get the COVID relief thru, but also appoint good judges, fight to relieve climate change, get the John Lewis voting rights legislation thru, etc. it’s all urgent. &amp; if it isn’t too much trouble, punish the R insurrectionists",mala,Large sample of climate tweets,1,0,0,1,0
254,1142024529264500736,@stuntbrain Look at all that climate change,mala,Large sample of climate tweets,1,1,0,0,0
255,1105659541369176064,"So now this corrupt, incompetent, idiotic administration is gonna kill us in the sky? Climate change, water, SS, Medicare -wasn’t enough? 🖕🤡",mala,Large sample of climate tweets,2,0,0,1,0
256,1169317970918744064,Democrats propose spending trillions fighting climate change  https://t.co/GZCao0laOg,mala,Large sample of climate tweets,1,0,0,1,0
257,1135865974647713792,@ScottMorrisonMP Might want to think about this and your stance on climate change while talking to people on the front line  https://t.co/UUyqh7tMFf,mala,Large sample of climate tweets,1,0,0,1,0
258,1095707931121569792,@hold_co @AOC Have you?  The take away here isn't an opportunity to snipe at a politician but the need to acknowledge the FACT that climate change is an immediate concern.,mala,Large sample of climate tweets,1,0,0,1,0
259,1088872422932123648,Record numbers of students from all over the world are skipping school over climate change  https://t.co/wx5ncoLzCm,mala,Large sample of climate tweets,1,0,0,1,0
260,1214325159798231040,@Ligdibacoola @BigBayBear No. It is factual. I didn't say I denied climate change and never have. Climate change has being going since the creation of this planet. You are becoming silly now. I said not all scientists agree with man made climate change. You are incorrect. Theories are not beliefs. Bye now,mala,Large sample of climate tweets,1,0,0,1,0
261,1160820438303268864,"@VanishingPoin_t @room_1oh1 @jonnoblett @SuffolkJason @GeorgeMonbiot @RichardBowler1 If you want to understand climate change, you need to understand not how many human deaths are caused by floods but by how the biosphere is responding to heating.  This is the biosphere your life depends on.  There are zero examples of humans that live off-grid from nature.",mala,Large sample of climate tweets,1,0,0,1,0
262,1124958504295383040,@alison_chaiken I said earlier that this would be the black swan of climate change. Early 20th century economists predicted mountains of horse dung dominating cities. The automobile was obviously unforeseen to them.  34% of carbon emissions disappear just by using fusion generated power,mala,Large sample of climate tweets,1,0,0,1,0
263,1161936559727398912,"@billblevins @PatacfA But, as the climate changes, and it is, what once were invasives are becoming natives. Or maybe they are already natives. Plant more trees. They fight climate change.",mala,Large sample of climate tweets,1,0,0,1,0
264,1248318249625956352,I have been saying the same thing.  This pandemic is horrific. Our govt botched the response.  People are dying.     Climate change will be worse.,mala,Large sample of climate tweets,2,0,0,1,0
265,1120041974965440513,the general public mourns over the destruction of a man-made structure with zero casualties but we choose to be silent when it comes to climate change. if only the same level of energy is channeled to a bigger cause and for the future generation.,mala,Large sample of climate tweets,1,0,0,1,0
266,1295116756307128320,"In reference to climate change and the environment:   Do as I say, not as I do.",mala,Large sample of climate tweets,1,1,0,0,0
267,1121661900343787527,But nobody mentioned the fact that if this country went totally electric tomorrow it would not make the slightest difference to climate change,mala,Large sample of climate tweets,1,0,1,0,0
268,1236157675152519168,@lamphieryeg @cathmckenna Me thinks it's time to create an incident response group to deal with climate change misogyny.,mala,Large sample of climate tweets,1,0,0,1,0
269,1235221025740263426,"Participating in today discussion on climate change, diversity and pollinators with ⁦@PeterSoroye⁩ ⁦@EBTSOYP⁩ #exploringbytheseat ⁦@OttawaU⁩  https://t.co/MGKyJAGMWV",mala,Large sample of climate tweets,1,0,0,1,0
270,1141007882600820738,CNN: Boaty McBoatface makes significant climate change discovery on first mission.  https://t.co/qmT68O8FMD  via @GoogleNews,mala,Large sample of climate tweets,1,0,0,1,0
271,1204392063103569920,"@ProudResister Climate Change needs to be our #1 policy...  Within the next decade, over 500,000 are going to go extinct.",mala,Large sample of climate tweets,1,0,0,1,0
272,1164970347440984065,"@ne0liberal Sure, but if someone literally helped fund the potential apocalypse (Climate Change), and then that person died, would it not warrant people meming and celebrating his death?  If a person doesn't think a life is worth a lost in profit then why bother mourning their death?",mala,Large sample of climate tweets,1,0,0,1,0
273,1091720393713377280,This will be the right wing plan to combat climate change in the future too unless we stop them. Socialism or barbarism.   https://t.co/Hbd93Kv7us,mala,Large sample of climate tweets,1,0,0,1,0
274,1303706702047522818,@HZeavin @mrafalow climate change babies ftw,mala,Large sample of climate tweets,1,0,0,1,0
275,1247945767999934465,@KyleKulinski If anything JOE believes in Climate Change.,mala,Large sample of climate tweets,1,0,0,1,0
276,1203406301885284352,@Jared_Carrabis not even climate change?,mala,Large sample of climate tweets,1,0,0,1,0
277,1352468661638983688,@laurenboebert Fool they're not to circumvent you. They are to better our chances of surviving the pandemic and climate change.,mala,Large sample of climate tweets,1,0,0,1,0
278,1121998527150694400,BBC News - Sir David Attenborough presents Climate Change - The Facts  https://t.co/VE7N7nOaoy,mala,Large sample of climate tweets,1,0,0,1,0
279,1314018764904697857,What does this have to do with climate change? We are talking about CLIMATE CHANGE,mala,Large sample of climate tweets,1,1,0,0,0
280,1165632373972750336,One of the biggest reasons to get rid of the Climate Change Deniar in Chief,mala,Large sample of climate tweets,1,0,0,1,0
281,1177687006618537984,"#RT @narendramodi: From the @UN forum, I shared views on India’s progress in healthcare, mitigating climate change and the need for all those who believe in humanity to come together to fight terror. India was honoured to host a special event marking the 150th birth annivers…",mala,Large sample of climate tweets,1,0,0,1,0
282,1151564449683316737,"Climate change threatens to reduce the size of the U.S. economy up to 10% by the end of this century, a loss of 100s of billions of dollars/year. We can’t wait to #ActOnClimate. Looking forward to discussing today's @SenDemsClimate hearing with @MSNBC’s @AliVelshi at 3:50 pm ET.",mala,Large sample of climate tweets,1,0,0,1,0
283,1314445102937501697,"Some issues are also global issues - like climate change, for example. One can discuss how we should respond to it, and it's not an easy conversation in terms of evaluating costs and benefits, but it's pretty clear that some degree of international cooperation is required.",mala,Large sample of climate tweets,1,0,0,1,0
284,1176420766142881793,Now the little shit will write a book. Copies will by bought with American dollars by the lemmings called Democrats and this little shit will get rich and buy everything that causes the bogus climate change. Go to China Greta and they will lock you up and throw away the key.,mala,Large sample of climate tweets,1,0,1,0,0
285,1231393008114970630,Very crucial to vote to fight climate change in November and make that a priority.,mala,Large sample of climate tweets,2,0,0,1,0
286,1171416011242913793,Swedish Scientist Promotes The Most Gruesome Solution Ever For Fighting Climate Change  https://t.co/3KaFc8SFc8,mala,Large sample of climate tweets,1,0,0,1,0
287,1104795191469203456,"Ocasio-Cortez’s Green New Deal wouldn’t slow climate change, but your electricity costs would skyrocket   https://t.co/bKl0MGlcUx",mala,Large sample of climate tweets,2,0,1,0,0
288,1189203114517245952,@TheCajunPhoenix @4562Anthony @santosL777 @AndyOstroy @realDonaldTrump @HillaryClinton There has always been climate change.  The US southwest desert was once forest.  The Sahara desert was once a verdant river valley.  Earth temp has gone through many ice ages and melted ice caps.  We are in a general warming trend since 20K years ago ice age.,mala,Large sample of climate tweets,1,0,1,0,0
289,1160887346281230338,@HS2theTruth @frances_cutler @AndyBurnhamGM @henrimurison @AboutMcr It’s gone from #HS2 being the climate change solution to Heathrow....to #hs2 being the catalyst for more airports! This is utter madness! #ExtinctionRebellion #ClimateEmergency #InternationalYouthDay,mala,Large sample of climate tweets,1,0,0,1,0
290,1104813195347128320,@HowardSchultz We can only address climate change collectively.  I don’t what you call it - we can’t solve it through competition.,mala,Large sample of climate tweets,1,0,0,1,0
291,1134943895010369542,"Floods, tornadoes, snow in May: Extreme weather driven by climate change across US  https://t.co/3u3Yy8B5b1 #worldnews",mala,Large sample of climate tweets,1,0,0,1,0
292,1090369147542872072,"“The vortex weakens, in part, because of warming...in the stratosphere.... (There is evidence that with climate change, these polar vortex intrusions into the more southern latitudes may become more common.)”  Record-breaking cold from polar vortex —Vox  https://t.co/Q85OEDcMcv",mala,Large sample of climate tweets,1,0,0,1,0
293,1097644598854332417,New Zealand Wants to Plant 1 Billion Trees to Fight Climate Change  https://t.co/o7DlqIUMyL,mala,Large sample of climate tweets,1,0,0,1,0
294,1312391959651131392,"ICYMI—ASPI President @MrKRudd spoke to Minister Xie Zhenhua, China’s special advisor for climate change affairs, about Chinese and global climate change action.
Full Program: https://t.co/I97HQVXICl",mala,Large sample of climate tweets,1,0,0,1,0
295,1353352373855531008,"1871 article: ""Hardly anybody knows that war affects the weather strongly and causes heavy rain falls, strong winds, thunder and lightning.”
https://t.co/SIoHWmKzlc",mala,Large sample of climate tweets,1,0,0,1,0
296,1184499901755019266,Prince William and wife Kate see impact of climate change at Pakistan glacier  https://t.co/ut5ylXIO5E  https://t.co/R61eUgbvD3,mala,Large sample of climate tweets,1,0,0,1,0
297,1234370910414614529,"The UK’s first climate change refugees? They’ve been told the area - 450 houses, a pub, post office and several shops - will be decommissioned by 2054 because of the threat of #SeaLevelRise and #CoastalFlooding linked to #ClimateChange. #ClimateEmergency  https://t.co/XZ0OYVbZCb",mala,Large sample of climate tweets,1,0,1,0,0
298,1183007845551353857,@mollyfprince @GfyMarca @realDonaldTrump Probably the same dude that danced and littered in the street for the sake of climate change #coward,mala,Large sample of climate tweets,1,0,0,1,0
299,1226919553596362752,"Me too. For me especially when I see them in the migration walks as refugees from climate change &amp; instability. Even worse, dying at sea 💔",mala,Large sample of climate tweets,1,0,0,1,0
300,1260530419449110529,Advances in understanding large‐scale responses of the water cycle to climate change - Allan - - Annals of the New York Academy of Sciences - Wiley Online Library  https://t.co/7JR2ncXX6B,mala,Large sample of climate tweets,1,0,0,1,0
301,1339943992683847681,Thread on the problems of parking — including climate change-related issues in their construction and maintenance (h/t @jbouie ) https://t.co/mkcFHaqjpG,mala,Large sample of climate tweets,2,1,0,0,0
302,1167212087094980608,"Things you can assume I’m always thinking about at the back of my mind: -the helium crisis -net neutrality  -how minorities and immigrants are treated in this country -climate change  Sometimes it’s one, sometimes more than one, and if it’s a real special day, all of them",mala,Large sample of climate tweets,2,0,0,1,0
303,1264258005866070017,"@Chris_Smith_100 @DeerlySincerely @KyleKulinski If Howie Hawkins is elected, we'll see action on climate change. See how this works?",mala,Large sample of climate tweets,1,0,0,1,0
304,1227306139496435723,@KatiePavlich I believe in climate change also but it is a natural event weather changes constantly. I agree it is a scam to enriching those in politics and in power,mala,Large sample of climate tweets,1,0,1,0,0
305,1100607608032030721,"@wbaltv11 How the fuck am I alive? Jesus, this almost rates with climate change deniers, anti-vaxxers and flat-earthers for terrible science takes.",mala,Large sample of climate tweets,1,0,0,1,0
306,1110272906683011072,"""BirthStrikers"" Refuse to Reproduce Because of Climate Change - Futurism  https://t.co/akWDmEc8CZ",mala,Large sample of climate tweets,1,0,0,1,0
307,1332205815118368768,"@RegimeChangeBC @chuzbucket @Kenneth72712993 @NickAPalmer @njbtweet @NikolovScience @d_e_mol @_Lost_My_Way_ @Michael_D_Crow @sarenc @RoyPentland @SZOMB @maggie_bomber @GoodCollie @clairegcoleman @ClimatePoet @DawnTJ90 @chimera414 @rln_nelson @ManixSalvador @Susie1773 @VeronicaTalbot9 @surveyorX @KKosslerTaylor @HVACPerformance @johndowney @ElectricElecti1 @janick_klossner @smarzeli @Damo__73_ @Joe_Public2018 @badmoonrising11 @3GHtweets @AndryGiles @John_Menzies @CymaticWave @JohnPisulaMBA @mark_melbin @GillesnFio @MATTP1949 @AltUS_ARC @StormSignalSA @EtterWerner @dvibrationz @majesticbanana @Tony__Heller @LynnFynn3 @lhougland53 @GNotagain @Surfing_Yeti It indicates that your attention span is no better than it was back in your school days. He wrote this:

'Its the RATE of the climate change that can easily kill frogs.  Not the heat alone.'

Pay attention!",mala,Large sample of climate tweets,1,0,0,1,0
308,1135595080285335552,"The UK government is giving a state visit to someone that is a climate change denier and pulled off his country, one of the biggest producers of CO2, of the Paris Agreement. Shameful! #ClimateEmergency #TrumpUKVisit",mala,Large sample of climate tweets,1,0,0,1,0
309,1317792923430178818,"Environment &gt; development 
Climate change is at its worst.
Stop deforestation, save thano .
Airport can wait but global warming won't.  
Tourists can wait but climate change won't. #SaveThano #SaveThanoForest @AAI_Official @cmo_uttarakhand @News18_UK #madforthano",mala,Large sample of climate tweets,1,0,0,1,0
310,1306367355690323970,This is one of the hypocrites preaching climate change as he gets off his jet.,mala,Large sample of climate tweets,1,0,0,1,0
311,1090727403012407301,Landmark Project to Help Peru Coffee Farmers Combat Climate Change   https://t.co/kRSVW2lHty,mala,Large sample of climate tweets,1,0,0,1,0
312,1318275632128774145,@chrislhayes Interrupting to ask about Hunter Biden and call Joe a criminal would be a hard transition off of climate change and VOVID,mala,Large sample of climate tweets,1,0,0,1,0
313,1184524251283505155,She hopes to empower fellow Ugandans on issues of Climate Change. #ClimateActionUG #SayNotoKaveera #TrackOurTrash #MyTreeMyLife  https://t.co/dln4Cabi2Y,mala,Large sample of climate tweets,1,0,0,1,0
314,1158883459793731584,,mala,Large sample of climate tweets,2,1,0,0,0
315,1215505903920615424,@kreuger_f @Daytonanurse @Starintexas1 @MarScott8 @Intheprophetic You’re at least admitting Climate change is a political position and not an environmental one.  Thanks for exposing what we already knew.,mala,Large sample of climate tweets,1,0,1,0,0
316,1119243657041907712,"We Asked the 2020 Democrats About Climate Change (Yes, All of Them). Here Are Their Ideas.  https://t.co/ePrOYD9QsP",mala,Large sample of climate tweets,1,1,0,0,0
317,1175564951559081984,@GeoffyPJohnston @KamloopsMatters While I don’t particularly like the PPC that picture of Greta was never intended to suggest she was a nazi but to show how she’s being used by climate change radicals just like similar girls where used as propaganda props by nazis and communists in WW ll,mala,Large sample of climate tweets,1,0,1,0,0
318,1091461141673455616,"The number of Arizonans who believe climate change is a “serious problem” has grown sharply in the past three years, according to an annual survey of Western-state voters’ opinions on environmental issues.  https://t.co/50zZpbbRUf",mala,Large sample of climate tweets,1,0,0,1,0
319,1216868954423136257,"@KeillerDon You was referenced in respect of air pollution denial in respect of climate change, so I couldnt see any recent tweets thereof, so I would like to spark such a debate. I want to know how the other thinks. Why is it, pollution is sidestepped in the co2 debate?",mala,Large sample of climate tweets,1,0,0,1,0
320,1301633056378413062,"@AnnieLeymarie The retort to that would be, what about the environmental damage done growing soya, vegetables &amp; grains! A lot of salad production involves intensive fertiliser &amp; pesticide inputs &amp; is depleting Mediterranean aquifers already under stress from climate change.",mala,Large sample of climate tweets,1,0,0,1,0
321,1311140451915710466,@KellyannePolls @JoeBiden @AOC @EdMarkey awkward moment when you tweet this yet you support a president that doesn’t even believe in climate change @KellyannePolls,mala,Large sample of climate tweets,1,0,0,1,0
322,1153245636365619201,"@erinmooney72 Climate change, this all has to do with climate change!",mala,Large sample of climate tweets,1,0,0,1,0
323,1184158883452841986,Corporate Action on Climate Change Has to Include Lobbying  https://t.co/hw2NZX85OJ dlvrit,mala,Large sample of climate tweets,1,0,0,1,0
324,1082242965802754048,Will the 31% increase in the Climate Change Levy (CCL) in 2019 impact your business?  https://t.co/tB41Iy0MZn,mala,Large sample of climate tweets,1,0,1,0,0
325,1103441491186384897,"Florida has just called an emergency declaration on ""climate change "" we are now at 61 degrees and dropping. Godspeed....",mala,Large sample of climate tweets,1,0,0,1,0
326,1255136435671203841,"LESS THAN AN HOUR AWAY Dr. Martin Stopford, Non-Executive President,  @Clarksons_CRSL at Capital Link's Webinar ""Coronavirus, Climate Change &amp; Smart Shipping - THREE MARITIME SCENARIOS 2020 – 2050 Preparing for Changes"" AT 11:00 AM ET  Register is Free!   https://t.co/n7qhTZWSed",mala,Large sample of climate tweets,1,0,0,1,0
327,1169206714597552128,@DTROYW63 @BreitbartNews I am sure he paid his carbon neutralizing fee to cover the fact that his plane actually did contribute to “climate change”.,mala,Large sample of climate tweets,1,0,1,0,0
328,1118466470898544640,"Well I don't know about you, but the first thing I always think of when deciding to campaign about climate change, is that I should disrupt public transport.  It's just obvious.",mala,Large sample of climate tweets,1,0,0,1,0
329,1139302704360984577,@stonerbinch idk but im ready to fight climate change,mala,Large sample of climate tweets,1,0,0,1,0
330,1188951931907121153,Bernie Sanders: Abortion And Population Control Are Important Parts Of Addressing Climate Change   https://t.co/mSSGOTMrfF,mala,Large sample of climate tweets,1,0,0,1,0
331,1336249962401816577,"Keen to learn some principles and tools for effective climate change communication and engagement? Then join me today!🤓Teachers, sign up here: https://t.co/1yunoYBvAa https://t.co/ImuITeR6om",mala,Large sample of climate tweets,1,0,0,1,0
332,1224189766289125376,"Climate change: Scientists discover record warm water beneath Antarctica's ""doomsday"" Thwaites glacier  https://t.co/fEwh5ViaEx",mala,Large sample of climate tweets,1,0,0,1,0
333,1325916262673731584,Malcolm Turnbull slams The Australian's Paul Kelly over News Corp's position on climate change. https://t.co/1HeFl0Pu3w,mala,Large sample of climate tweets,1,0,0,1,0
334,1131129342040449025,"@Gee_Ray28 ""This is one of the most comprehensive plans I've seen in the political context,"" Michael Gerrard, director of Columbia University’s Sabin Center for Climate Change Law  https://t.co/Zw4l6toL6C",mala,Large sample of climate tweets,1,0,0,1,0
335,1195190256418476032,"""#Venice is flooding because of climate change!!!!""  It's built on a lagoon and many of the buildings have been sinking for years, you daft twats.  ""The village of #Fishlake has flooded!!!!""  The clue's in the name.  https://t.co/I0uuVU1LcQ",mala,Large sample of climate tweets,1,0,0,1,0
336,1189645634183290880,"Interesting research. ""Poll shows climate change sunk Scheer — and could cost Ford""  https://t.co/O6duyjzFpz via @torontostar",mala,Large sample of climate tweets,1,0,0,1,0
337,1181237635970322433,@660NEWS Climate change but where is global warming?,mala,Large sample of climate tweets,1,1,0,0,0
338,1184521562738872322,'Bird emergency': Louisiana birds among those facing greatest threats from climate change; here's why | Environment |  https://t.co/S9Shz4W7zw  https://t.co/BeGsWinzTo,mala,Large sample of climate tweets,1,0,0,1,0
339,1352376618711322624,"Climate change is major theme for investment and beyond the implications of renewable energy, the world is warming which will cause significant disruptions. Utilize this to your advantage. Below are issues and how to take advantage from an investment perspective:",mala,Large sample of climate tweets,1,0,1,1,0
340,1168071617555161090,"NASA admits that climate change occurs because of changes in Earth’s solar orbit, and NOT because of SUVs and fossil fuels  https://t.co/5UsKlWrX1j  https://t.co/F96mAwmPDt",mala,Large sample of climate tweets,1,0,1,0,0
341,1100914962543898624,"Democrats Schedule A Hearing On Climate Change, Then Fail To Show Up -  https://t.co/FbMSSoVyOp",mala,Large sample of climate tweets,1,0,1,0,0
342,1235969392195842048,Climate change could add around $100 billion to costs of extreme weather - Reuters  https://t.co/GNkmuJi8FX,mala,Large sample of climate tweets,1,0,0,1,0
343,1190668425036750851,cc @mikequindazzi @antgrasso @fisher85m Climate change is reshaping 50% of the world’s coastlines  https://t.co/Z12K0SOggb #environment rt @wef  https://t.co/wVk6HCrrpe,mala,Large sample of climate tweets,1,0,0,1,0
344,1254095567543832578,@MLiebreich @TheEconomist The fight is not about earth vs. virus. It‘s mankind vs. Virus and Climate Change. In the same round.,mala,Large sample of climate tweets,1,0,0,1,0
